site_index,species,node_type,x,y,z,mask_mean,mask_std,mask_seed_123,mask_seed_456,mask_seed_789
170,S,0,14.343659612043934,6.454121552089282,5.280000000000002,0.10438651591539383,0.040877435356378555,0.16157273948192596,0.08312477916479111,0.06846203655004501
171,S,0,12.748501737062742,9.217016052127502,5.280000000000002,0.22958485782146454,0.0016724119195714593,0.23119236528873444,0.23028352856636047,0.22727863490581512
172,S,0,11.153343862081549,11.979910552165723,5.280000000000002,0.1845691055059433,0.07548444718122482,0.24288132786750793,0.07797516882419586,0.2328507900238037
173,S,0,9.558185987100359,14.742805052203943,5.280000000000002,0.13940615952014923,0.0172021072357893,0.15852393209934235,0.1168183907866478,0.14287616312503815
174,S,0,7.963028112119167,17.505699552242163,5.280000000000003,0.07788445055484772,0.0018022572621703148,0.07803372293710709,0.08001333475112915,0.07560630142688751
175,S,0,6.367870237137975,20.26859405228038,5.280000000000003,0.1415231078863144,0.022012772038578987,0.1104346364736557,0.15847203135490417,0.1556626707315445
176,S,0,20.724291112006316,0.9283325520128419,5.280000000000002,0.1917770504951477,0.08166883885860443,0.25035902857780457,0.07628389447927475,0.2486882209777832
177,S,0,19.129133237025126,3.691227052051062,5.280000000000002,0.20575396716594696,0.02136843279004097,0.2253432273864746,0.2158869355916977,0.176031693816185
178,S,0,17.533975362043932,6.454121552089282,5.280000000000002,0.21554864943027496,0.020135056227445602,0.23104549944400787,0.18711167573928833,0.22848880290985107
179,S,0,15.938817487062742,9.217016052127502,5.280000000000002,0.1546294093132019,0.05761635676026344,0.08174172788858414,0.15952953696250916,0.22261697053909302
180,S,0,14.343659612081549,11.979910552165723,5.280000000000002,0.21132397651672363,0.027156036347150803,0.23302341997623444,0.22791558504104614,0.1730329394340515
181,S,0,12.748501737100359,14.742805052203943,5.280000000000003,0.2293097823858261,0.0034883266780525446,0.2291886806488037,0.22509929537773132,0.2336413413286209
182,S,0,11.153343862119167,17.505699552242163,5.280000000000003,0.1508018970489502,0.004060772247612476,0.15523241460323334,0.14542235434055328,0.15175092220306396
183,S,0,9.558185987137975,20.26859405228038,5.280000000000003,0.1390879899263382,0.029682718217372894,0.15794812142848969,0.09717997163534164,0.16213586926460266
184,S,0,23.914606862006316,0.9283325520128419,5.280000000000002,0.15941858291625977,0.05845944210886955,0.2021755874156952,0.1993192881345749,0.0767609030008316
185,S,0,22.319448987025126,3.691227052051062,5.280000000000002,0.22252094745635986,0.012124557979404926,0.23875828087329865,0.2096305787563324,0.21917398273944855
186,S,0,20.724291112043936,6.454121552089282,5.280000000000002,0.15565581619739532,0.05406838655471802,0.08100920170545578,0.17862655222415924,0.20733173191547394
187,S,0,19.129133237062742,9.217016052127502,5.280000000000002,0.2056593894958496,0.01138683408498764,0.21878372132778168,0.19101613759994507,0.2071782946586609
188,S,0,17.53397536208155,11.979910552165723,5.280000000000003,0.20926614105701447,0.014986145310103893,0.22820475697517395,0.20803534984588623,0.19155830144882202
189,S,0,15.938817487100359,14.742805052203943,5.280000000000003,0.2165917009115219,0.023897528648376465,0.22483117878437042,0.18408672511577606,0.24085716903209686
190,S,0,14.343659612119167,17.505699552242163,5.280000000000003,0.09886214882135391,0.00527360150590539,0.09969628602266312,0.10486336797475815,0.09202678501605988
191,S,0,12.748501737137975,20.26859405228038,5.280000000000003,0.19306467473506927,0.04060211405158043,0.23627911508083344,0.1387132704257965,0.20420163869857788
